score_model,risk_model,rule,thresholds,MAE,QWK,Signed_Bias,low_to_high,label2_recall,high_to_low,label5_recall,D1_hidden_pred_ge4
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,risk_or_score_cap,"{""gap_threshold"": null, ""risk_threshold"": 1, ""score_cap_threshold"": 3, ""score_threshold"": 5}",0.48148148148148145,0.5101054292476511,-0.018970189701897018,0.3333333333333333,0.05263157894736842,0.006349206349206349,0.7410071942446043,0.5384615384615384
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,risk_or_score_cap,"{""gap_threshold"": null, ""risk_threshold"": 2, ""score_cap_threshold"": 2, ""score_threshold"": 5}",0.46160794941282746,0.5123568414707655,0.04607046070460705,0.42105263157894735,0.05263157894736842,0.006349206349206349,0.7715827338129496,0.7307692307692307
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,risk_or_score_cap,"{""gap_threshold"": null, ""risk_threshold"": 2, ""score_cap_threshold"": 3, ""score_threshold"": 5}",0.48148148148148145,0.5101054292476511,-0.018970189701897018,0.3333333333333333,0.05263157894736842,0.006349206349206349,0.7410071942446043,0.5384615384615384
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,risk_or_score_cap,"{""gap_threshold"": null, ""risk_threshold"": 3, ""score_cap_threshold"": 2, ""score_threshold"": 5}",0.48148148148148145,0.5101054292476511,-0.018970189701897018,0.3333333333333333,0.05263157894736842,0.006349206349206349,0.7410071942446043,0.5384615384615384
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,risk_or_score_cap,"{""gap_threshold"": null, ""risk_threshold"": 3, ""score_cap_threshold"": 3, ""score_threshold"": 5}",0.48148148148148145,0.5101054292476511,-0.018970189701897018,0.3333333333333333,0.05263157894736842,0.006349206349206349,0.7410071942446043,0.5384615384615384
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,risk_and_gap,"{""gap_threshold"": 1, ""risk_threshold"": 1, ""score_cap_threshold"": null, ""score_threshold"": 5}",0.4363143631436314,0.5287608071088615,0.1020776874435411,0.47368421052631576,0.05263157894736842,0.006349206349206349,0.8075539568345323,0.8461538461538461
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,risk_and_gap,"{""gap_threshold"": 2, ""risk_threshold"": 1, ""score_cap_threshold"": null, ""score_threshold"": 5}",0.4363143631436314,0.5287608071088615,0.1020776874435411,0.47368421052631576,0.05263157894736842,0.006349206349206349,0.8075539568345323,0.8461538461538461
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,risk_and_gap,"{""gap_threshold"": 3, ""risk_threshold"": 1, ""score_cap_threshold"": null, ""score_threshold"": 5}",0.4363143631436314,0.5287608071088615,0.1020776874435411,0.47368421052631576,0.05263157894736842,0.006349206349206349,0.8075539568345323,0.8461538461538461
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,risk_and_gap,"{""gap_threshold"": 1, ""risk_threshold"": 2, ""score_cap_threshold"": null, ""score_threshold"": 5}",0.46160794941282746,0.5123568414707655,0.04607046070460705,0.42105263157894735,0.05263157894736842,0.006349206349206349,0.7715827338129496,0.7307692307692307
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,risk_and_gap,"{""gap_threshold"": 2, ""risk_threshold"": 2, ""score_cap_threshold"": null, ""score_threshold"": 5}",0.46160794941282746,0.5123568414707655,0.04607046070460705,0.42105263157894735,0.05263157894736842,0.006349206349206349,0.7715827338129496,0.7307692307692307
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,risk_and_gap,"{""gap_threshold"": 3, ""risk_threshold"": 2, ""score_cap_threshold"": null, ""score_threshold"": 5}",0.46160794941282746,0.5123568414707655,0.04607046070460705,0.42105263157894735,0.05263157894736842,0.006349206349206349,0.7715827338129496,0.7307692307692307
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,risk_and_gap,"{""gap_threshold"": 1, ""risk_threshold"": 3, ""score_cap_threshold"": null, ""score_threshold"": 5}",0.48148148148148145,0.5101054292476511,-0.018970189701897018,0.3333333333333333,0.05263157894736842,0.006349206349206349,0.7410071942446043,0.5384615384615384
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,risk_and_gap,"{""gap_threshold"": 2, ""risk_threshold"": 3, ""score_cap_threshold"": null, ""score_threshold"": 5}",0.48148148148148145,0.5101054292476511,-0.018970189701897018,0.3333333333333333,0.05263157894736842,0.006349206349206349,0.7410071942446043,0.5384615384615384
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,risk_and_gap,"{""gap_threshold"": 3, ""risk_threshold"": 3, ""score_cap_threshold"": null, ""score_threshold"": 5}",0.46160794941282746,0.5123568414707655,0.04607046070460705,0.42105263157894735,0.05263157894736842,0.006349206349206349,0.7715827338129496,0.7307692307692307
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,gap_or_score_cap,"{""gap_threshold"": 1, ""risk_threshold"": null, ""score_cap_threshold"": 2, ""score_threshold"": 5}",0.5411020776874436,0.4822755310631103,-0.2032520325203252,0.22807017543859648,0.05263157894736842,0.006349206349206349,0.658273381294964,0.34615384615384615
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,gap_or_score_cap,"{""gap_threshold"": 1, ""risk_threshold"": null, ""score_cap_threshold"": 3, ""score_threshold"": 5}",0.5411020776874436,0.4822755310631103,-0.2032520325203252,0.22807017543859648,0.05263157894736842,0.006349206349206349,0.658273381294964,0.34615384615384615
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,gap_or_score_cap,"{""gap_threshold"": 2, ""risk_threshold"": null, ""score_cap_threshold"": 2, ""score_threshold"": 5}",0.48148148148148145,0.5101054292476511,-0.018970189701897018,0.3333333333333333,0.05263157894736842,0.006349206349206349,0.7410071942446043,0.5384615384615384
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,gap_or_score_cap,"{""gap_threshold"": 2, ""risk_threshold"": null, ""score_cap_threshold"": 3, ""score_threshold"": 5}",0.48148148148148145,0.5101054292476511,-0.018970189701897018,0.3333333333333333,0.05263157894736842,0.006349206349206349,0.7410071942446043,0.5384615384615384
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,gap_or_score_cap,"{""gap_threshold"": 3, ""risk_threshold"": null, ""score_cap_threshold"": 2, ""score_threshold"": 5}",0.46160794941282746,0.5123568414707655,0.04607046070460705,0.42105263157894735,0.05263157894736842,0.006349206349206349,0.7715827338129496,0.7307692307692307
r4b_shuffled_reason_balanced,r5f2_real_only_from_r2c,gap_or_score_cap,"{""gap_threshold"": 3, ""risk_threshold"": null, ""score_cap_threshold"": 3, ""score_threshold"": 5}",0.48148148148148145,0.5101054292476511,-0.018970189701897018,0.3333333333333333,0.05263157894736842,0.006349206349206349,0.7410071942446043,0.5384615384615384
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_pred_le,"{""gap_threshold"": null, ""risk_threshold"": 1, ""score_cap_threshold"": null, ""score_threshold"": 4}",0.43812104787714545,0.5320535513948792,0.1002710027100271,0.47368421052631576,0.05263157894736842,0.006349206349206349,0.8111510791366906,0.8461538461538461
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_pred_le,"{""gap_threshold"": null, ""risk_threshold"": 2, ""score_cap_threshold"": null, ""score_threshold"": 4}",0.46973803071364045,0.5211947892954836,0.02710027100271003,0.3684210526315789,0.05263157894736842,0.006349206349206349,0.7769784172661871,0.6538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_pred_le,"{""gap_threshold"": null, ""risk_threshold"": 3, ""score_cap_threshold"": null, ""score_threshold"": 4}",0.5636856368563685,0.5094845446834544,-0.15356820234869015,0.22807017543859648,0.05263157894736842,0.006349206349206349,0.7517985611510791,0.46153846153846156
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,gap_ge,"{""gap_threshold"": 1, ""risk_threshold"": null, ""score_cap_threshold"": null, ""score_threshold"": 4}",0.6214995483288166,0.4861169867541838,-0.3324299909665763,0.12280701754385964,0.05263157894736842,0.006349206349206349,0.670863309352518,0.2692307692307692
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,gap_ge,"{""gap_threshold"": 2, ""risk_threshold"": null, ""score_cap_threshold"": null, ""score_threshold"": 4}",0.48419150858175247,0.5247366352936773,-0.032520325203252036,0.2807017543859649,0.05263157894736842,0.006349206349206349,0.7517985611510791,0.46153846153846156
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,gap_ge,"{""gap_threshold"": 3, ""risk_threshold"": null, ""score_cap_threshold"": null, ""score_threshold"": 4}",0.46160794941282746,0.5173846547256259,0.04787714543812105,0.42105263157894735,0.05263157894736842,0.006349206349206349,0.7769784172661871,0.7307692307692307
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,score_cap_le,"{""gap_threshold"": null, ""risk_threshold"": null, ""score_cap_threshold"": 2, ""score_threshold"": 4}",0.4679313459801265,0.5232253947998086,0.028906955736224028,0.3684210526315789,0.05263157894736842,0.006349206349206349,0.7787769784172662,0.6538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,score_cap_le,"{""gap_threshold"": null, ""risk_threshold"": null, ""score_cap_threshold"": 3, ""score_threshold"": 4}",0.5609756097560976,0.51136716492728,-0.15085817524841916,0.22807017543859648,0.05263157894736842,0.006349206349206349,0.7535971223021583,0.46153846153846156
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,"{""gap_threshold"": null, ""risk_threshold"": 1, ""score_cap_threshold"": 2, ""score_threshold"": 4}",0.46973803071364045,0.5211947892954836,0.02710027100271003,0.3684210526315789,0.05263157894736842,0.006349206349206349,0.7769784172661871,0.6538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,"{""gap_threshold"": null, ""risk_threshold"": 1, ""score_cap_threshold"": 3, ""score_threshold"": 4}",0.5627822944896116,0.5096014550737626,-0.15266485998193316,0.22807017543859648,0.05263157894736842,0.006349206349206349,0.7517985611510791,0.46153846153846156
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,"{""gap_threshold"": null, ""risk_threshold"": 2, ""score_cap_threshold"": 2, ""score_threshold"": 4}",0.46973803071364045,0.5211947892954836,0.02710027100271003,0.3684210526315789,0.05263157894736842,0.006349206349206349,0.7769784172661871,0.6538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,"{""gap_threshold"": null, ""risk_threshold"": 2, ""score_cap_threshold"": 3, ""score_threshold"": 4}",0.5627822944896116,0.5096014550737626,-0.15266485998193316,0.22807017543859648,0.05263157894736842,0.006349206349206349,0.7517985611510791,0.46153846153846156
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,"{""gap_threshold"": null, ""risk_threshold"": 3, ""score_cap_threshold"": 2, ""score_threshold"": 4}",0.5636856368563685,0.5094845446834544,-0.15356820234869015,0.22807017543859648,0.05263157894736842,0.006349206349206349,0.7517985611510791,0.46153846153846156
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,"{""gap_threshold"": null, ""risk_threshold"": 3, ""score_cap_threshold"": 3, ""score_threshold"": 4}",0.5636856368563685,0.5094845446834544,-0.15356820234869015,0.22807017543859648,0.05263157894736842,0.006349206349206349,0.7517985611510791,0.46153846153846156
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,"{""gap_threshold"": 1, ""risk_threshold"": 1, ""score_cap_threshold"": null, ""score_threshold"": 4}",0.43812104787714545,0.5320535513948792,0.1002710027100271,0.47368421052631576,0.05263157894736842,0.006349206349206349,0.8111510791366906,0.8461538461538461
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,"{""gap_threshold"": 2, ""risk_threshold"": 1, ""score_cap_threshold"": null, ""score_threshold"": 4}",0.43812104787714545,0.5320535513948792,0.1002710027100271,0.47368421052631576,0.05263157894736842,0.006349206349206349,0.8111510791366906,0.8461538461538461
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,"{""gap_threshold"": 3, ""risk_threshold"": 1, ""score_cap_threshold"": null, ""score_threshold"": 4}",0.43812104787714545,0.5320535513948792,0.1002710027100271,0.47368421052631576,0.05263157894736842,0.006349206349206349,0.8111510791366906,0.8461538461538461
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,"{""gap_threshold"": 1, ""risk_threshold"": 2, ""score_cap_threshold"": null, ""score_threshold"": 4}",0.46973803071364045,0.5211947892954836,0.02710027100271003,0.3684210526315789,0.05263157894736842,0.006349206349206349,0.7769784172661871,0.6538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,"{""gap_threshold"": 2, ""risk_threshold"": 2, ""score_cap_threshold"": null, ""score_threshold"": 4}",0.46973803071364045,0.5211947892954836,0.02710027100271003,0.3684210526315789,0.05263157894736842,0.006349206349206349,0.7769784172661871,0.6538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,"{""gap_threshold"": 3, ""risk_threshold"": 2, ""score_cap_threshold"": null, ""score_threshold"": 4}",0.46160794941282746,0.5173846547256259,0.04787714543812105,0.42105263157894735,0.05263157894736842,0.006349206349206349,0.7769784172661871,0.7307692307692307
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,"{""gap_threshold"": 1, ""risk_threshold"": 3, ""score_cap_threshold"": null, ""score_threshold"": 4}",0.5636856368563685,0.5094845446834544,-0.15356820234869015,0.22807017543859648,0.05263157894736842,0.006349206349206349,0.7517985611510791,0.46153846153846156
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,"{""gap_threshold"": 2, ""risk_threshold"": 3, ""score_cap_threshold"": null, ""score_threshold"": 4}",0.48419150858175247,0.5247366352936773,-0.032520325203252036,0.2807017543859649,0.05263157894736842,0.006349206349206349,0.7517985611510791,0.46153846153846156
