seed,left_variant,right_variant,effect,metric,difference_definition,point_difference,ci_low_95,ci_high_95,bootstrap_resamples,cluster_unit
42,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,label5_recall,right_minus_left,-0.01978417266187049,-0.05163156688569111,0.008013303212851375,2000,question_key
42,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,MAE_argmax,right_minus_left,-0.022583559168925016,-0.04617929831313587,-0.0016716630167718182,2000,question_key
42,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,Exact_Match,right_minus_left,0.015356820234869062,0.0009568921000077529,0.03185495195780802,2000,question_key
42,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,Kendall_tau,right_minus_left,0.031490792495062814,0.003531652544297101,0.05955641130937643,2000,question_key
42,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,Bin_Agreement,right_minus_left,0.0027100271002710175,-0.00639284014925737,0.01436081905820829,2000,question_key
42,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,QWK,right_minus_left,0.0458180881437773,0.0035653359374844375,0.09153465256016306,2000,question_key
42,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_count,right_minus_left,-5.0,-15.0,0.0,2000,question_key
42,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_rate,right_minus_left,-0.08771929824561409,-0.16129032258064513,0.0,2000,question_key
42,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_count,right_minus_left,1.0,0.0,3.0,2000,question_key
42,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_rate,right_minus_left,0.0010582010582010583,0.0,0.0034212429257372374,2000,question_key
42,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,label1_recall,right_minus_left,0.0,0.0,0.0,1997,question_key
42,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,label2_recall,right_minus_left,0.15789473684210525,0.0,0.6923913043478256,2000,question_key
42,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,label3_recall,right_minus_left,-0.019047619047619035,-0.0697732558139535,0.023260356104651138,2000,question_key
42,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,label4_recall,right_minus_left,0.01285347043701801,-0.020784140412904797,0.04699819688235143,2000,question_key
42,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,label5_recall,right_minus_left,0.014388489208633115,-0.0019125072901363365,0.02914428853958709,2000,question_key
42,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,MAE_argmax,right_minus_left,-0.013550135501354976,-0.06134950951983827,0.027174136881312237,2000,question_key
42,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,Exact_Match,right_minus_left,-0.006323396567298967,-0.03678406953363171,0.024846280845473297,2000,question_key
42,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,Kendall_tau,right_minus_left,-0.012415514029422092,-0.05632075600726037,0.029276598904235986,2000,question_key
42,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,Bin_Agreement,right_minus_left,0.005420054200541924,-0.008408238617889193,0.021079799495644872,2000,question_key
42,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,QWK,right_minus_left,0.06207385916296193,-0.0028099285902543148,0.12447382256832538,2000,question_key
42,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_count,right_minus_left,-9.0,-24.0,0.0,2000,question_key
42,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_rate,right_minus_left,-0.1578947368421053,-0.2580735773831098,0.0,2000,question_key
42,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_count,right_minus_left,1.0,0.0,3.0,2000,question_key
42,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_rate,right_minus_left,0.0010582010582010583,0.0,0.0034212429257372374,2000,question_key
42,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,label1_recall,right_minus_left,0.052631578947368474,0.0,0.1875,1997,question_key
42,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,label2_recall,right_minus_left,0.15789473684210525,0.0,0.6923913043478256,2000,question_key
42,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,label3_recall,right_minus_left,0.0761904761904762,-0.019801980198019792,0.17692477876106194,2000,question_key
42,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,label4_recall,right_minus_left,0.11053984575835474,0.050793553451405564,0.18140591966173358,2000,question_key
42,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,label5_recall,right_minus_left,-0.11690647482014382,-0.1544738156878775,-0.0819957043920399,2000,question_key
43,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,MAE_argmax,right_minus_left,0.015356820234869006,-0.016998629342745708,0.04944066992155733,2000,question_key
43,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,Exact_Match,right_minus_left,-0.005420054200542035,-0.0320777453838678,0.021963535802164404,2000,question_key
43,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,Kendall_tau,right_minus_left,-0.0004571914615005279,-0.04224658038011008,0.041345626482777016,2000,question_key
43,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,Bin_Agreement,right_minus_left,-0.016260162601625994,-0.03210794512115192,-0.0018515537156290774,2000,question_key
43,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,QWK,right_minus_left,-0.015836872923215006,-0.06426465655669261,0.02241089516434588,2000,question_key
43,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_count,right_minus_left,3.0,0.0,8.0,2000,question_key
43,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_rate,right_minus_left,0.05263157894736836,0.0,0.19999999999999996,2000,question_key
43,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_count,right_minus_left,2.0,0.0,6.0,2000,question_key
43,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_rate,right_minus_left,0.0021164021164021165,0.0,0.006742143065249608,2000,question_key
43,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,label1_recall,right_minus_left,-0.052631578947368474,-0.19999999999999996,0.0,1998,question_key
43,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,label2_recall,right_minus_left,0.02631578947368421,0.0,0.2,2000,question_key
43,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,label3_recall,right_minus_left,-0.009523809523809545,-0.08264618156962655,0.07216805365793066,2000,question_key
43,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,label4_recall,right_minus_left,-0.005141388174807249,-0.07281587392238456,0.06068237819812914,2000,question_key
43,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,label5_recall,right_minus_left,-0.0053956834532373765,-0.03559036603965429,0.027376092445134954,2000,question_key
43,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,MAE_argmax,right_minus_left,0.016260162601625994,-0.008304710901256208,0.044340347092536585,2000,question_key
43,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,Exact_Match,right_minus_left,-0.011743450767841002,-0.03189620569971421,0.007346357964673507,2000,question_key
43,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,Kendall_tau,right_minus_left,-0.015878225576240246,-0.04379416613267061,0.010588426763789455,2000,question_key
43,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,Bin_Agreement,right_minus_left,-0.01806684733513997,-0.036930086990354584,0.0,2000,question_key
43,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,QWK,right_minus_left,-0.00018096620590635215,-0.04503520450831629,0.040250012720652276,2000,question_key
43,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_count,right_minus_left,-1.0,-9.0,6.0,2000,question_key
43,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_rate,right_minus_left,-0.01754385964912286,-0.11538461538461542,0.18421052631578944,2000,question_key
43,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_count,right_minus_left,0.0,0.0,0.0,2000,question_key
43,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_rate,right_minus_left,0.0,0.0,0.0,2000,question_key
43,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,label1_recall,right_minus_left,-0.052631578947368474,-0.19999999999999996,0.0,1998,question_key
43,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,label2_recall,right_minus_left,0.02631578947368421,0.0,0.2,2000,question_key
43,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,label3_recall,right_minus_left,0.0857142857142857,0.0,0.17978089887640447,2000,question_key
43,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,label4_recall,right_minus_left,0.0025706940874036244,-0.05012879420774157,0.0561797752808989,2000,question_key
43,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,label5_recall,right_minus_left,-0.04136690647482011,-0.06262391564681484,-0.01858563954288868,2000,question_key
43,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,MAE_argmax,right_minus_left,0.006323396567299022,-0.01989184371330872,0.03060384609738821,2000,question_key
43,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,Exact_Match,right_minus_left,-0.0018066847335139746,-0.0214753169308961,0.02015023721665779,2000,question_key
43,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,Kendall_tau,right_minus_left,0.007677094143237917,-0.021105603818649902,0.039640177194319476,2000,question_key
43,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,Bin_Agreement,right_minus_left,-0.009033423667569984,-0.02371071704334792,0.005739793049150865,2000,question_key
43,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,QWK,right_minus_left,0.001498280225649129,-0.026110967130395176,0.0291844284341899,2000,question_key
43,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_count,right_minus_left,-1.0,-3.0,0.0,2000,question_key
43,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_rate,right_minus_left,-0.01754385964912286,-0.09999999999999998,0.0,2000,question_key
43,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_count,right_minus_left,2.0,0.0,6.0,2000,question_key
43,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_rate,right_minus_left,0.0021164021164021165,0.0,0.006742143065249608,2000,question_key
43,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,label1_recall,right_minus_left,0.0,0.0,0.0,1998,question_key
43,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,label2_recall,right_minus_left,0.0,-0.10531015037593984,0.16666666666666666,2000,question_key
43,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,label3_recall,right_minus_left,-0.009523809523809545,-0.05769230769230771,0.05684003496503485,2000,question_key
43,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,label4_recall,right_minus_left,-0.028277634961439646,-0.08264804882053534,0.028951839550332096,2000,question_key
43,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,label5_recall,right_minus_left,0.017985611510791366,-0.009425999802182646,0.0490018148820327,2000,question_key
43,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,MAE_argmax,right_minus_left,0.010840108401084014,-0.01167055955518996,0.03457857074698484,2000,question_key
43,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,Exact_Match,right_minus_left,-0.005420054200542035,-0.02436878136831911,0.013627021358277817,2000,question_key
43,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,Kendall_tau,right_minus_left,0.00903631335447952,-0.02433280499211259,0.041004255898695274,2000,question_key
43,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,Bin_Agreement,right_minus_left,-0.01897018970189701,-0.032076987552163205,-0.006075536568479311,2000,question_key
43,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,QWK,right_minus_left,-0.003317985140229185,-0.04161905461280299,0.026748186206616634,2000,question_key
43,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_count,right_minus_left,0.0,-3.0,3.0,2000,question_key
43,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_rate,right_minus_left,0.0,-0.08695652173913038,0.07147212543553985,2000,question_key
43,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_count,right_minus_left,1.0,0.0,3.0,2000,question_key
43,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_rate,right_minus_left,0.0010582010582010583,0.0,0.003371071532624804,2000,question_key
43,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,label1_recall,right_minus_left,-0.052631578947368474,-0.19999999999999996,0.0,1998,question_key
43,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,label2_recall,right_minus_left,-0.05263157894736842,-0.25,0.0,2000,question_key
43,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,label3_recall,right_minus_left,0.057142857142857134,-0.010434027777777782,0.1309572599531616,2000,question_key
43,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,label4_recall,right_minus_left,-0.020565552699228773,-0.06557676199593152,0.023913621646623574,2000,question_key
43,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,label5_recall,right_minus_left,-0.0017985611510791255,-0.03287284211458543,0.027865785456949857,2000,question_key
44,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,MAE_argmax,right_minus_left,0.0018066847335139746,-0.026120160020456744,0.03277250849890183,2000,question_key
44,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,Exact_Match,right_minus_left,0.0018066847335139746,-0.02420583425647515,0.02654148790707012,2000,question_key
44,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,Kendall_tau,right_minus_left,0.011725005221692508,-0.02243044262671797,0.04463278879670809,2000,question_key
44,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,Bin_Agreement,right_minus_left,-0.005420054200542035,-0.02297986152313949,0.00886564188806166,2000,question_key
44,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,QWK,right_minus_left,0.02064123523401251,-0.008146161391003598,0.05947561256695981,2000,question_key
44,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_count,right_minus_left,-4.0,-12.0,0.0,2000,question_key
44,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_rate,right_minus_left,-0.07017543859649128,-0.31589473684210523,0.0,2000,question_key
44,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_count,right_minus_left,0.0,0.0,0.0,2000,question_key
44,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_rate,right_minus_left,0.0,0.0,0.0,2000,question_key
44,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,label1_recall,right_minus_left,0.05263157894736836,0.0,0.2,1996,question_key
44,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,label2_recall,right_minus_left,0.0,0.0,0.0,2000,question_key
44,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,label3_recall,right_minus_left,0.10476190476190478,0.048065476190476186,0.16532369146005488,2000,question_key
44,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,label4_recall,right_minus_left,-0.16709511568123392,-0.21564449861911414,-0.1218328056815265,2000,question_key
44,v0_original_unweighted,v3_safe16_original_low_anchor,safe16_sensitivity,label5_recall,right_minus_left,0.09892086330935246,0.06439525253984302,0.13513860607182518,2000,question_key
44,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,MAE_argmax,right_minus_left,-0.00903342366757004,-0.04151299838810656,0.020371554966762087,2000,question_key
44,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,Exact_Match,right_minus_left,0.0027100271002710175,-0.01752136029275257,0.022716037732792328,2000,question_key
44,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,Kendall_tau,right_minus_left,0.018020420798214865,-0.017577966164328794,0.05811831578207955,2000,question_key
44,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,Bin_Agreement,right_minus_left,-0.013550135501354976,-0.032435018750808224,0.004390689706076607,2000,question_key
44,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,QWK,right_minus_left,0.030341704251100166,-0.032672101921979224,0.0871307954705583,2000,question_key
44,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_count,right_minus_left,-3.0,-15.0,6.0,2000,question_key
44,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_rate,right_minus_left,-0.05263157894736842,-0.15958510638297874,0.2,2000,question_key
44,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_count,right_minus_left,0.0,0.0,0.0,2000,question_key
44,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_rate,right_minus_left,0.0,0.0,0.0,2000,question_key
44,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,label1_recall,right_minus_left,-0.052631578947368474,-0.19999999999999996,0.0,1996,question_key
44,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,label2_recall,right_minus_left,0.0,0.0,0.0,2000,question_key
44,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,label3_recall,right_minus_left,0.13333333333333336,0.028295274202080757,0.25319137524136437,2000,question_key
44,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,label4_recall,right_minus_left,0.04113110539845766,-0.03266762919072974,0.12500833333333328,2000,question_key
44,v1_original_label_matched_weight,v3_safe16_original_low_anchor,safe16_sensitivity,label5_recall,right_minus_left,-0.046762589928057596,-0.0763636363636363,-0.02158213727525451,2000,question_key
44,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,MAE_argmax,right_minus_left,-0.0036133694670280048,-0.03513366913845816,0.03007802525180875,2000,question_key
44,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,Exact_Match,right_minus_left,0.004516711833784992,-0.023652468933943686,0.033778082191780835,2000,question_key
44,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,Kendall_tau,right_minus_left,0.025643356936028927,-0.01085163099697215,0.0582394216953353,2000,question_key
44,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,Bin_Agreement,right_minus_left,-0.0009033423667569318,-0.023941476662728556,0.021399064757212708,2000,question_key
44,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,QWK,right_minus_left,0.0210854636764376,-0.028145961197920698,0.062452163221225876,2000,question_key
44,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_count,right_minus_left,-2.0,-9.0,3.0,2000,question_key
44,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_rate,right_minus_left,-0.03508771929824567,-0.09090909090909083,0.08830213903743281,2000,question_key
44,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_count,right_minus_left,0.0,0.0,0.0,2000,question_key
44,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_rate,right_minus_left,0.0,0.0,0.0,2000,question_key
44,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,label1_recall,right_minus_left,-0.052631578947368474,-0.19999999999999996,0.0,1996,question_key
44,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,label2_recall,right_minus_left,0.0,0.0,0.0,2000,question_key
44,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,label3_recall,right_minus_left,0.1142857142857143,0.0,0.2543942403177755,2000,question_key
44,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,label4_recall,right_minus_left,-0.13624678663239076,-0.17468804039565614,-0.09743055555555558,2000,question_key
44,v2_selective_hard_relabel,v3_safe16_original_low_anchor,safe16_sensitivity,label5_recall,right_minus_left,0.08453237410071934,0.055955611195217594,0.11409628201853189,2000,question_key
44,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,MAE_argmax,right_minus_left,0.0,-0.03552420409156893,0.03426619557987623,2000,question_key
44,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,Exact_Match,right_minus_left,0.0036133694670279493,-0.02758201278309039,0.03674318792766375,2000,question_key
44,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,Kendall_tau,right_minus_left,0.019841274247629048,-0.01829765462280289,0.057159653422962746,2000,question_key
44,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,Bin_Agreement,right_minus_left,-0.010840108401083959,-0.02897591264309472,0.00444159252562746,2000,question_key
44,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,QWK,right_minus_left,0.03299956588421238,-0.003977257026792924,0.07693676819140102,2000,question_key
44,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_count,right_minus_left,-3.0,-8.0,0.0,2000,question_key
44,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,low_to_high_rate,right_minus_left,-0.05263157894736842,-0.18058712121212123,0.0,2000,question_key
44,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_count,right_minus_left,0.0,0.0,0.0,2000,question_key
44,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,high_to_low_rate,right_minus_left,0.0,0.0,0.0,2000,question_key
44,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,label1_recall,right_minus_left,0.10526315789473684,0.0,0.4,1996,question_key
44,v3_selective_soft_audit,v3_safe16_original_low_anchor,safe16_sensitivity,label2_recall,right_minus_left,0.0,0.0,0.0,2000,question_key
